gvkey,year,patents_applied,patents_granted,private_subsidiary_patents,distinct_assignee_names,private_subsidiary_share
029751,2005,16,16,6,2,0.375
029751,2006,21,21,4,2,0.19047619047619047
029751,2007,32,32,6,3,0.1875
029751,2008,22,22,2,2,0.09090909090909091
029751,2009,20,20,0,1,0.0
029751,2010,18,18,4,3,0.2222222222222222
029751,2011,16,16,2,3,0.125
029751,2012,4,4,0,1,0.0
029751,2013,10,10,1,2,0.1
029751,2014,4,4,0,1,0.0
029751,2015,7,7,2,3,0.2857142857142857
029751,2016,2,2,0,1,0.0
029751,2017,5,5,2,3,0.4
029757,2004,1,1,0,1,0.0
029784,1997,1,1,0,1,0.0
029791,1997,2,2,0,1,0.0
029791,1998,2,2,0,1,0.0
029791,1999,9,9,0,1,0.0
029791,2000,3,3,0,1,0.0
029791,2001,1,1,0,1,0.0
029791,2002,16,16,0,1,0.0
029791,2003,14,14,0,1,0.0
029791,2004,51,51,0,1,0.0
029791,2005,22,22,0,1,0.0
029791,2006,29,29,0,1,0.0
029791,2007,21,21,0,1,0.0
029791,2008,23,23,0,1,0.0
029791,2009,28,28,0,1,0.0
029791,2010,18,18,0,1,0.0
029791,2011,17,17,0,1,0.0
029791,2012,34,34,0,1,0.0
029791,2013,34,34,0,1,0.0
029791,2014,15,15,0,1,0.0
029791,2015,12,12,0,1,0.0
029803,1997,1,1,1,1,1.0
029803,1999,1,1,1,1,1.0
029803,2000,1,1,1,1,1.0
029803,2001,1,1,1,1,1.0
029822,1997,4,4,0,1,0.0
029829,1997,5,5,0,1,0.0
029829,2000,1,1,0,1,0.0
029829,2005,2,2,0,1,0.0
029830,1997,6,6,0,1,0.0
029830,1998,3,3,0,1,0.0
029830,1999,4,4,1,2,0.25
029830,2000,3,3,2,3,0.6666666666666666
029830,2001,3,3,0,1,0.0
029830,2002,4,4,0,1,0.0
029830,2003,7,7,1,2,0.14285714285714285
029830,2004,1,1,0,1,0.0
029830,2006,6,6,0,1,0.0
029830,2007,2,2,0,1,0.0
029830,2008,6,6,0,1,0.0
029830,2009,4,4,1,2,0.25
029830,2010,15,15,2,2,0.13333333333333333
029830,2011,7,7,0,1,0.0
029830,2012,15,15,4,3,0.26666666666666666
029830,2013,9,9,2,2,0.2222222222222222
029830,2014,12,12,2,2,0.16666666666666666
029830,2015,10,10,10,1,1.0
029830,2016,21,21,21,2,1.0
029830,2017,15,15,15,2,1.0
029830,2018,14,14,14,3,1.0
029830,2019,9,9,9,2,1.0
029837,1999,1,1,0,1,0.0
029837,2000,3,3,0,1,0.0
029837,2001,6,6,0,1,0.0
029837,2002,4,4,0,1,0.0
029837,2003,3,3,0,1,0.0
029837,2004,1,1,0,1,0.0
029837,2005,4,4,0,1,0.0
029837,2006,2,2,0,1,0.0
029837,2008,2,2,0,1,0.0
029837,2009,2,2,0,1,0.0
029837,2010,1,1,0,1,0.0
029837,2011,1,1,0,1,0.0
029837,2013,1,1,0,1,0.0
029837,2014,3,3,0,1,0.0
029837,2015,1,1,0,1,0.0
029837,2016,2,2,0,1,0.0
029837,2017,4,4,0,1,0.0
029837,2018,3,3,0,1,0.0
029837,2019,2,2,0,1,0.0
029849,1997,50,50,49,2,0.98
029864,1998,1,1,0,1,0.0
029864,1999,3,3,0,1,0.0
029864,2001,5,5,0,1,0.0
029864,2002,4,4,0,1,0.0
029864,2003,18,18,0,1,0.0
029864,2004,3,3,0,1,0.0
029874,1997,1,1,0,1,0.0
029874,1998,1,1,0,1,0.0
029874,1999,1,1,0,1,0.0
029878,1997,2,2,0,1,0.0
029886,1999,1,1,0,1,0.0
029886,2000,2,2,0,1,0.0
029886,2002,1,1,0,1,0.0
029886,2004,1,1,0,1,0.0
029887,2009,1,1,0,1,0.0
029887,2011,1,1,0,1,0.0
029887,2013,1,1,1,1,1.0
029894,2000,1,1,0,1,0.0
029894,2015,1,1,1,1,1.0
029894,2016,1,1,1,1,1.0
029901,2003,1,1,0,1,0.0
029918,1997,2,2,0,1,0.0
029918,1999,5,5,0,1,0.0
029921,1997,1,1,0,1,0.0
029921,1999,2,2,0,1,0.0
029921,2000,3,3,0,1,0.0
029921,2001,1,1,0,1,0.0
029921,2002,4,4,0,2,0.0
029921,2004,1,1,0,1,0.0
029921,2005,4,4,0,1,0.0
029921,2006,2,2,0,1,0.0
029921,2007,3,3,0,1,0.0
029921,2008,9,9,0,1,0.0
029921,2009,6,6,0,1,0.0
029921,2010,3,3,0,1,0.0
029921,2011,7,7,0,2,0.0
029921,2012,1,1,0,1,0.0
029921,2013,1,1,1,1,1.0
029921,2015,1,1,0,1,0.0
029921,2017,3,3,0,1,0.0
029930,2006,1,1,0,1,0.0
029930,2013,1,1,0,1,0.0
029930,2016,1,1,0,1,0.0
029939,1997,4,4,0,2,0.0
029939,1998,1,1,0,1,0.0
029939,1999,2,2,0,1,0.0
029939,2000,2,2,0,1,0.0
029939,2001,3,3,0,1,0.0
029939,2002,2,2,0,1,0.0
029939,2003,4,4,0,1,0.0
029939,2004,3,3,0,1,0.0
029939,2005,1,1,0,1,0.0
029939,2006,2,2,0,1,0.0
029939,2008,5,5,0,1,0.0
029939,2009,2,2,0,1,0.0
029942,2002,1,1,0,1,0.0
029942,2003,1,1,0,1,0.0
029950,1997,1,1,0,1,0.0
029950,1998,1,1,0,1,0.0
029955,2009,1,1,1,1,1.0
029955,2010,3,3,0,2,0.0
029955,2011,1,1,0,1,0.0
029955,2012,4,4,2,2,0.5
029955,2013,10,10,6,3,0.6
029955,2014,4,4,4,3,1.0
029955,2015,10,10,7,6,0.7
029955,2016,5,5,4,3,0.8
029955,2017,2,2,2,2,1.0
029955,2018,8,8,8,4,1.0
029955,2019,4,4,4,3,1.0
029968,1997,2,2,0,1,0.0
029968,2001,2,2,1,2,0.5
029968,2002,3,3,0,1,0.0
029968,2003,1,1,0,1,0.0
029968,2005,1,1,1,1,1.0
029968,2006,1,1,1,1,1.0
029968,2009,1,1,1,1,1.0
029968,2010,1,1,1,1,1.0
029968,2011,1,1,1,1,1.0
029968,2012,4,4,4,2,1.0
029968,2013,1,1,1,1,1.0
029968,2014,2,2,2,1,1.0
029968,2015,1,1,1,1,1.0
029968,2016,2,2,2,1,1.0
029968,2017,2,2,2,2,1.0
029968,2018,2,2,2,1,1.0
029968,2019,1,1,1,1,1.0
029992,2000,1,1,0,1,0.0
029992,2001,2,2,0,1,0.0
029992,2004,4,4,0,1,0.0
029992,2005,2,2,1,2,0.5
029992,2006,3,3,3,1,1.0
029992,2007,1,1,0,1,0.0
030006,1997,1,1,0,1,0.0
030006,2000,1,1,0,1,0.0
030006,2001,1,1,0,1,0.0
030006,2003,1,1,0,1,0.0
030006,2006,3,3,0,1,0.0
030007,1997,8,8,0,1,0.0
030007,1998,2,2,0,1,0.0
030007,1999,3,3,0,1,0.0
030007,2000,3,3,0,1,0.0
030007,2001,4,4,0,1,0.0
030007,2003,1,1,0,1,0.0
030007,2005,1,1,0,1,0.0
030007,2006,3,3,0,1,0.0
030007,2007,1,1,0,1,0.0
030007,2008,1,1,0,1,0.0
030007,2009,2,2,0,1,0.0
030007,2010,1,1,0,1,0.0
030007,2011,1,1,0,1,0.0
030007,2013,2,2,0,1,0.0
030007,2014,3,3,0,1,0.0
030007,2015,1,1,0,1,0.0
030007,2017,1,1,0,1,0.0
030008,1997,1,1,0,1,0.0
030008,1998,4,4,0,1,0.0
030008,1999,2,2,0,1,0.0
030008,2000,2,2,0,1,0.0
030008,2003,3,3,0,1,0.0
030008,2004,1,1,0,1,0.0
030008,2005,8,8,0,1,0.0
030008,2006,6,6,0,1,0.0
030008,2007,5,5,0,1,0.0
030012,1997,5,5,0,1,0.0
030012,1998,2,2,0,1,0.0
030012,1999,5,5,0,1,0.0
030012,2000,1,1,0,1,0.0
030016,1998,1,1,0,1,0.0
030016,2000,1,1,0,1,0.0
030016,2002,1,1,1,1,1.0
030016,2004,1,1,1,1,1.0
030016,2006,1,1,1,1,1.0
030016,2010,2,2,1,2,0.5
030016,2011,1,1,0,1,0.0
030025,1998,4,4,0,1,0.0
030025,1999,3,3,0,1,0.0
030029,2000,1,1,0,1,0.0
030029,2001,1,1,0,1,0.0
030029,2002,1,1,0,1,0.0
030029,2004,3,3,0,1,0.0
030029,2005,1,1,0,1,0.0
030029,2007,3,3,0,1,0.0
030029,2008,3,3,0,1,0.0
030029,2009,2,2,0,1,0.0
030029,2010,2,2,0,1,0.0
030029,2011,9,9,0,1,0.0
030029,2012,13,13,0,1,0.0
030029,2013,11,11,0,1,0.0
030029,2014,12,12,0,1,0.0
030029,2015,6,6,0,1,0.0
030029,2016,4,4,0,1,0.0
030030,2003,1,1,0,1,0.0
030030,2010,1,1,0,1,0.0
030030,2015,1,1,0,1,0.0
030031,1998,1,1,0,1,0.0
030031,1999,1,1,0,1,0.0
030032,2004,1,1,0,1,0.0
030032,2008,1,1,0,1,0.0
030034,1997,3,3,0,1,0.0
030034,1998,4,4,0,1,0.0
030037,2006,1,1,0,1,0.0
030061,1998,1,1,0,1,0.0
030061,1999,1,1,0,1,0.0
030061,2000,2,2,0,1,0.0
030061,2001,2,2,0,1,0.0
030066,1997,2,2,0,1,0.0
030068,1998,5,5,5,2,1.0
030068,1999,3,3,3,1,1.0
030068,2000,6,6,5,4,0.8333333333333334
030068,2001,1,1,1,1,1.0
030068,2002,2,2,1,2,0.5
030070,1998,2,2,0,1,0.0
030072,1997,1,1,0,1,0.0
030072,1998,1,1,0,1,0.0
030072,2000,1,1,0,1,0.0
030072,2002,2,2,0,1,0.0
030072,2003,1,1,0,1,0.0
030072,2004,2,2,0,1,0.0
030086,1998,2,2,0,1,0.0
030086,1999,3,3,0,1,0.0
030087,1997,13,13,1,2,0.07692307692307693
030087,1998,3,3,0,1,0.0
030087,1999,1,1,0,1,0.0
030091,2015,50,50,0,1,0.0
030091,2016,72,72,0,1,0.0
030091,2017,126,126,0,1,0.0
030091,2018,99,99,0,1,0.0
030091,2019,73,73,0,1,0.0
030091,2020,8,8,0,1,0.0
030094,1998,1,1,0,1,0.0
030094,2000,1,1,0,1,0.0
030095,1998,1,1,1,1,1.0
030095,1999,4,4,4,1,1.0
030095,2000,3,3,3,1,1.0
030095,2002,1,1,1,1,1.0
030095,2004,1,1,1,1,1.0
030098,1999,1,1,0,1,0.0
030098,2000,3,3,0,1,0.0
030098,2002,6,6,0,1,0.0
030098,2003,4,4,3,2,0.75
030098,2004,5,5,0,1,0.0
030098,2006,4,4,1,2,0.25
030098,2007,3,3,3,2,1.0
030098,2008,10,10,8,4,0.8
030098,2009,5,5,3,4,0.6
030098,2010,2,2,1,2,0.5
030098,2011,3,3,2,3,0.6666666666666666
030098,2012,7,7,5,5,0.7142857142857143
030098,2013,7,7,2,3,0.2857142857142857
030098,2014,2,2,1,2,0.5
030098,2015,1,1,0,1,0.0
030098,2016,7,7,5,4,0.7142857142857143
030098,2017,7,7,6,5,0.8571428571428571
030098,2018,2,2,2,1,1.0
030098,2019,2,2,1,2,0.5
030109,1998,1,1,0,1,0.0
030109,2001,1,1,0,1,0.0
030109,2003,1,1,0,1,0.0
030112,2002,1,1,0,1,0.0
030121,1999,5,5,0,1,0.0
030121,2000,2,2,2,1,1.0
030121,2001,1,1,0,1,0.0
030121,2002,2,2,0,1,0.0
030121,2003,1,1,0,1,0.0
030121,2004,2,2,0,1,0.0
030121,2005,1,1,1,1,1.0
030121,2006,2,2,0,1,0.0
030128,2000,2,2,0,1,0.0
030128,2001,1,1,0,1,0.0
030128,2004,5,5,0,1,0.0
030128,2006,5,5,0,1,0.0
030131,1999,2,2,0,1,0.0
030137,1997,10,10,0,1,0.0
030137,1998,11,11,0,2,0.0
030137,1999,13,13,0,2,0.0
030137,2000,15,15,0,2,0.0
030137,2001,17,17,0,2,0.0
030137,2002,21,21,0,2,0.0
030137,2003,26,26,0,1,0.0
030137,2004,14,14,1,2,0.07142857142857142
030137,2005,20,20,0,2,0.0
030137,2006,20,20,0,1,0.0
030137,2007,20,20,0,1,0.0
030137,2008,14,14,0,1,0.0
030137,2009,36,36,1,2,0.027777777777777776
030137,2010,27,27,0,1,0.0
030137,2011,31,31,0,1,0.0
030137,2012,30,30,0,1,0.0
030137,2013,34,34,0,1,0.0
030137,2014,34,34,0,1,0.0
030137,2015,27,27,0,1,0.0
030137,2016,17,17,0,1,0.0
030137,2017,18,18,0,1,0.0
030137,2018,12,12,1,2,0.08333333333333333
030137,2019,2,2,0,1,0.0
030168,1997,1,1,0,1,0.0
030170,1997,7,7,0,1,0.0
030170,1998,9,9,0,1,0.0
030170,1999,6,6,0,1,0.0
030170,2000,16,16,2,2,0.125
030170,2001,10,10,2,3,0.2
030170,2002,8,8,2,2,0.25
030170,2003,10,10,1,2,0.1
030170,2004,9,9,5,2,0.5555555555555556
030170,2005,8,8,7,3,0.875
030170,2006,19,19,18,3,0.9473684210526315
030170,2007,48,48,48,4,1.0
030170,2008,45,45,45,3,1.0
030170,2009,26,26,26,4,1.0
030170,2010,38,38,37,5,0.9736842105263158
030170,2011,32,32,32,4,1.0
030170,2012,65,65,65,4,1.0
030170,2013,95,95,95,3,1.0
030170,2014,92,92,91,7,0.9891304347826086
030170,2015,47,47,44,4,0.9361702127659575
030170,2016,31,31,30,5,0.967741935483871
030170,2017,46,46,14,4,0.30434782608695654
030170,2018,34,34,7,4,0.20588235294117646
030170,2019,11,11,7,4,0.6363636363636364
030170,2020,2,2,1,2,0.5
030172,1997,3,3,0,1,0.0
030187,1997,2,2,0,1,0.0
030187,1998,3,3,0,1,0.0
030191,1997,5,5,0,1,0.0
030191,1999,4,4,0,1,0.0
030198,1998,2,2,2,1,1.0
030198,1999,2,2,2,2,1.0
030198,2000,1,1,1,1,1.0
030198,2001,1,1,1,1,1.0
030198,2002,1,1,1,1,1.0
030198,2003,1,1,1,1,1.0
030198,2005,1,1,1,1,1.0
030199,1998,2,2,0,1,0.0
030199,2000,1,1,0,1,0.0
030199,2002,1,1,0,1,0.0
030199,2003,4,4,0,1,0.0
030199,2005,2,2,0,1,0.0
030200,2000,1,1,0,1,0.0
030203,1997,12,12,0,2,0.0
030203,1998,9,9,0,1,0.0
030205,1997,1,1,0,1,0.0
030205,2012,1,1,1,1,1.0
030205,2015,2,2,1,2,0.5
030209,2000,1,1,0,1,0.0
030209,2001,3,3,0,1,0.0
030209,2015,1,1,0,1,0.0
030209,2016,3,3,0,1,0.0
030209,2018,2,2,0,1,0.0
030216,1997,7,7,0,1,0.0
030219,2000,6,6,6,1,1.0
030219,2001,2,2,1,2,0.5
030219,2002,4,4,0,1,0.0
030219,2003,4,4,4,1,1.0
030219,2004,2,2,2,2,1.0
030219,2005,2,2,2,1,1.0
030219,2008,1,1,1,1,1.0
030219,2009,1,1,1,1,1.0
030219,2010,2,2,2,1,1.0
030220,1998,2,2,0,1,0.0
030220,2001,1,1,0,1,0.0
030220,2003,1,1,0,1,0.0
030220,2004,1,1,0,1,0.0
030220,2006,1,1,0,1,0.0
030220,2007,1,1,1,1,1.0
030220,2008,4,4,4,2,1.0
030220,2009,2,2,1,2,0.5
030220,2010,4,4,4,1,1.0
030220,2012,1,1,1,1,1.0
030220,2013,5,5,5,2,1.0
030220,2014,4,4,4,2,1.0
030220,2015,1,1,1,1,1.0
030220,2016,1,1,1,1,1.0
030220,2018,1,1,1,1,1.0
030228,1998,1,1,0,1,0.0
030236,1997,3,3,0,1,0.0
030236,1998,3,3,0,1,0.0
030236,2000,5,5,0,1,0.0
030236,2001,3,3,0,1,0.0
030236,2003,1,1,0,1,0.0
030236,2004,1,1,0,1,0.0
030236,2012,1,1,0,1,0.0
030237,1997,6,6,0,1,0.0
030237,1998,4,4,0,1,0.0
030247,2004,1,1,0,1,0.0
030254,1997,1,1,0,1,0.0
030265,1997,1,1,0,1,0.0
030265,1998,2,2,0,1,0.0
030265,1999,1,1,0,1,0.0
030265,2000,1,1,0,1,0.0
030265,2001,1,1,0,1,0.0
030265,2002,1,1,0,1,0.0
030265,2003,1,1,0,1,0.0
030265,2004,1,1,0,1,0.0
030274,1998,1,1,0,1,0.0
030281,1997,1,1,0,1,0.0
030281,1998,2,2,0,1,0.0
030281,1999,3,3,0,1,0.0
030281,2000,1,1,0,1,0.0
030281,2001,1,1,0,1,0.0
030281,2002,2,2,0,1,0.0
030281,2003,1,1,0,1,0.0
030281,2004,3,3,0,1,0.0
030281,2005,1,1,0,1,0.0
030281,2012,4,4,0,1,0.0
030281,2013,2,2,0,1,0.0
030281,2014,3,3,0,1,0.0
030281,2015,2,2,0,1,0.0
030281,2017,1,1,0,1,0.0
030281,2019,1,1,0,1,0.0
030284,2017,1,1,0,1,0.0
030284,2019,1,1,0,1,0.0
030310,2010,1,1,0,1,0.0
030310,2011,1,1,0,1,0.0
030311,2016,4,4,0,1,0.0
030311,2017,3,3,0,1,0.0
030311,2018,2,2,0,1,0.0
030312,1997,4,4,0,1,0.0
030312,1998,6,6,0,1,0.0
030312,2001,8,8,0,1,0.0
030312,2002,2,2,0,1,0.0
030312,2003,1,1,0,1,0.0
030312,2004,2,2,0,1,0.0
030312,2005,3,3,0,1,0.0
030312,2006,2,2,0,1,0.0
030312,2007,2,2,0,1,0.0
030312,2008,1,1,0,1,0.0
030312,2009,4,4,0,1,0.0
030312,2010,1,1,0,1,0.0
030312,2011,4,4,0,1,0.0
030312,2012,6,6,0,1,0.0
030312,2013,2,2,0,1,0.0
030312,2014,3,3,0,1,0.0
030312,2016,4,4,2,2,0.5
030312,2017,1,1,1,1,1.0
030312,2018,2,2,2,1,1.0
030312,2020,1,1,1,1,1.0
030325,1997,4,4,0,1,0.0
030325,1998,1,1,0,1,0.0
030325,1999,1,1,0,1,0.0
030349,1997,1,1,0,1,0.0
030352,1997,22,22,0,1,0.0
030352,1998,49,49,30,2,0.6122448979591837
030352,1999,25,25,8,2,0.32
030352,2000,11,11,5,2,0.45454545454545453
030352,2001,18,18,4,2,0.2222222222222222
030352,2002,9,9,1,2,0.1111111111111111
030352,2003,5,5,2,2,0.4
030352,2004,2,2,0,1,0.0
030358,1998,1,1,0,1,0.0
030361,1997,4,4,0,1,0.0
030361,1998,2,2,0,1,0.0
030361,1999,1,1,0,1,0.0
030361,2000,2,2,0,1,0.0
030361,2001,1,1,0,1,0.0
030398,1997,1,1,0,1,0.0
030398,2002,1,1,0,1,0.0
030398,2003,3,3,0,1,0.0
030398,2004,1,1,0,1,0.0
030400,1997,6,6,0,1,0.0
030400,1998,1,1,0,1,0.0
030400,1999,2,2,0,1,0.0
030420,1997,1,1,0,1,0.0
030420,1998,3,3,0,1,0.0
030420,1999,3,3,0,1,0.0
030420,2001,2,2,0,1,0.0
030420,2002,5,5,0,1,0.0
030421,2011,2,2,0,1,0.0
030421,2014,2,2,0,1,0.0
030421,2015,1,1,0,1,0.0
030451,1997,3,3,0,1,0.0
030451,1998,1,1,0,1,0.0
030451,1999,2,2,0,1,0.0
030451,2000,1,1,0,1,0.0
030451,2002,3,3,0,1,0.0
030451,2003,5,5,0,1,0.0
030451,2004,2,2,0,1,0.0
030451,2005,2,2,0,1,0.0
030452,2007,1,1,0,1,0.0
030452,2017,12,12,0,1,0.0
030455,1997,2,2,0,1,0.0
030477,1997,1,1,0,1,0.0
030477,1998,2,2,0,1,0.0
030477,1999,1,1,0,1,0.0
030477,2014,2,2,0,1,0.0
030477,2016,13,13,0,1,0.0
030477,2017,6,6,0,1,0.0
030477,2018,5,5,0,1,0.0
030477,2020,1,1,0,1,0.0
030535,2014,1,1,0,1,0.0
030535,2016,1,1,0,1,0.0
030535,2017,2,2,0,1,0.0
030540,1997,1,1,0,1,0.0
030540,1999,1,1,0,1,0.0
030540,2000,3,3,0,1,0.0
030540,2001,7,7,0,1,0.0
030540,2002,6,6,0,1,0.0
030540,2003,2,2,0,1,0.0
030540,2004,5,5,0,1,0.0
030540,2005,7,7,0,1,0.0
030540,2006,2,2,0,1,0.0
030546,1998,3,3,0,1,0.0
030546,1999,8,8,0,1,0.0
030546,2000,2,2,0,1,0.0
030546,2001,4,4,0,1,0.0
030546,2002,1,1,0,1,0.0
030546,2003,1,1,0,1,0.0
030554,1997,1,1,0,1,0.0
030554,1998,1,1,0,1,0.0
030554,1999,1,1,0,1,0.0
030554,2000,4,4,0,1,0.0
030554,2001,3,3,0,1,0.0
030554,2002,5,5,0,1,0.0
030554,2003,5,5,0,1,0.0
030554,2005,6,6,0,1,0.0
030554,2006,3,3,0,1,0.0
030554,2009,1,1,0,1,0.0
030554,2010,2,2,0,1,0.0
030554,2011,1,1,0,1,0.0
030554,2014,1,1,0,1,0.0
030554,2017,2,2,0,1,0.0
030563,2001,1,1,0,1,0.0
030565,1997,8,8,0,1,0.0
030565,1998,9,9,0,1,0.0
030565,1999,5,5,0,1,0.0
030565,2000,5,5,0,1,0.0
030565,2001,4,4,0,1,0.0
030576,1997,11,11,0,1,0.0
030576,1998,12,12,0,1,0.0
030576,1999,24,24,0,1,0.0
030576,2000,23,23,0,1,0.0
030576,2001,27,27,0,1,0.0
030576,2002,22,22,0,1,0.0
030576,2003,27,27,0,1,0.0
030576,2004,23,23,0,1,0.0
030576,2005,12,12,0,1,0.0
030576,2006,12,12,0,1,0.0
030576,2007,9,9,0,1,0.0
030576,2008,22,22,0,1,0.0
030576,2009,18,18,0,1,0.0
030576,2010,48,48,0,1,0.0
030576,2011,27,27,0,1,0.0
030576,2012,32,32,0,1,0.0
030576,2013,11,11,0,1,0.0
030576,2014,29,29,0,1,0.0
030576,2015,30,30,0,1,0.0
030576,2016,12,12,0,1,0.0
030576,2017,19,19,0,1,0.0
030576,2018,14,14,0,1,0.0
030584,1997,2,2,0,1,0.0
030584,1998,1,1,0,1,0.0
030584,2001,4,4,0,1,0.0
030584,2003,2,2,0,1,0.0
030614,1998,2,2,0,1,0.0
030614,1999,5,5,0,1,0.0
030614,2000,4,4,0,1,0.0
030614,2001,2,2,0,1,0.0
030614,2004,9,9,0,2,0.0
030614,2005,3,3,0,2,0.0
030614,2006,4,4,0,1,0.0
030614,2007,1,1,0,1,0.0
030614,2008,2,2,0,1,0.0
030614,2009,2,2,0,1,0.0
030614,2010,1,1,0,1,0.0
030614,2011,4,4,0,1,0.0
030614,2012,2,2,0,1,0.0
030614,2015,1,1,0,1,0.0
030614,2016,4,4,0,1,0.0
030614,2017,3,3,0,1,0.0
030614,2018,1,1,0,1,0.0
030622,2014,3,3,0,1,0.0
030622,2015,4,4,0,1,0.0
030622,2016,2,2,0,1,0.0
030622,2017,2,2,0,1,0.0
030651,1997,1,1,0,1,0.0
030651,2014,1,1,0,1,0.0
030651,2015,2,2,1,2,0.5
030655,2017,3,3,0,1,0.0
030660,1998,1,1,0,1,0.0
030660,2000,2,2,0,1,0.0
030662,1997,1,1,0,1,0.0
030662,1998,2,2,0,2,0.0
030662,2000,1,1,0,1,0.0
030662,2001,1,1,0,1,0.0
030662,2002,1,1,0,1,0.0
030662,2003,3,3,0,2,0.0
030662,2005,3,3,0,2,0.0
030662,2006,5,5,0,2,0.0
030662,2007,1,1,0,1,0.0
030662,2008,10,10,0,1,0.0
030662,2009,7,7,0,1,0.0
030662,2010,5,5,0,1,0.0
030662,2011,3,3,0,1,0.0
030662,2012,14,14,0,1,0.0
030662,2013,12,12,0,1,0.0
030662,2014,6,6,0,1,0.0
030662,2015,8,8,0,1,0.0
030662,2016,8,8,0,1,0.0
030662,2017,7,7,0,1,0.0
030662,2018,3,3,0,1,0.0
030662,2019,3,3,0,1,0.0
030674,1997,4,4,0,1,0.0
030674,1998,5,5,0,1,0.0
030674,2000,4,4,0,1,0.0
030674,2001,2,2,0,1,0.0
030674,2002,5,5,0,1,0.0
030674,2003,4,4,0,1,0.0
030674,2004,1,1,1,1,1.0
030674,2005,1,1,1,1,1.0
030674,2006,3,3,1,2,0.3333333333333333
030674,2007,3,3,0,1,0.0
030674,2009,4,4,0,1,0.0
030674,2010,2,2,0,1,0.0
030674,2011,2,2,0,1,0.0
030674,2012,5,5,0,1,0.0
030674,2013,4,4,0,1,0.0
030674,2014,3,3,0,1,0.0
030674,2015,3,3,0,1,0.0
030675,1998,1,1,0,1,0.0
030675,2000,1,1,0,1,0.0
030688,2001,3,3,0,1,0.0
030688,2002,3,3,0,1,0.0
030688,2003,3,3,1,2,0.3333333333333333
030688,2004,4,4,3,3,0.75
030688,2005,12,12,11,4,0.9166666666666666
030688,2006,32,32,32,2,1.0
030688,2007,32,32,28,3,0.875
030697,1997,1,1,0,1,0.0
030697,2001,2,2,2,1,1.0
030697,2002,3,3,3,1,1.0
030697,2003,6,6,6,1,1.0
030697,2004,9,9,3,2,0.3333333333333333
030697,2005,1,1,1,1,1.0
030697,2006,3,3,3,1,1.0
030697,2008,1,1,0,1,0.0
030697,2009,4,4,3,2,0.75
030701,1999,1,1,0,1,0.0
030701,2002,1,1,0,1,0.0
030701,2003,1,1,0,1,0.0
030701,2005,1,1,0,1,0.0
030701,2006,1,1,0,1,0.0
030701,2010,1,1,0,1,0.0
030703,1997,1,1,0,1,0.0
030709,1997,1,1,0,1,0.0
030709,2001,1,1,0,1,0.0
030710,1997,4,4,0,1,0.0
030710,1998,10,10,1,2,0.1
030710,1999,13,13,2,2,0.15384615384615385
030710,2000,13,13,0,1,0.0
030710,2001,15,15,0,1,0.0
030710,2002,9,9,0,1,0.0
030710,2003,7,7,0,1,0.0
030710,2004,9,9,0,1,0.0
030710,2005,7,7,0,1,0.0
030710,2006,10,10,0,1,0.0
030710,2007,17,17,0,1,0.0
030710,2008,3,3,0,1,0.0
030710,2009,6,6,0,1,0.0
030710,2010,4,4,0,1,0.0
030710,2011,5,5,0,1,0.0
030710,2012,9,9,0,1,0.0
030710,2013,2,2,0,1,0.0
030710,2014,5,5,0,1,0.0
030710,2015,1,1,0,1,0.0
030711,1997,3,3,0,1,0.0
030718,1997,42,42,0,1,0.0
030718,1998,9,9,0,1,0.0
030718,1999,37,37,0,1,0.0
030718,2000,30,30,0,1,0.0
030718,2001,36,36,0,1,0.0
030718,2002,71,71,0,1,0.0
030718,2003,31,31,0,1,0.0
030718,2004,38,38,0,1,0.0
030718,2005,13,13,0,1,0.0
030736,2014,3,3,0,1,0.0
030736,2015,4,4,0,1,0.0
030736,2016,2,2,0,1,0.0
030736,2017,1,1,0,1,0.0
030736,2018,2,2,0,1,0.0
030742,1997,14,14,0,1,0.0
030742,1998,24,24,0,1,0.0
030746,2006,1,1,0,1,0.0
030747,2016,1,1,0,1,0.0
030760,2001,2,2,0,1,0.0
030775,1997,1,1,0,1,0.0
030775,1998,1,1,0,1,0.0
030775,1999,1,1,0,1,0.0
030775,2001,1,1,0,1,0.0
030775,2002,1,1,0,1,0.0
030775,2004,1,1,0,1,0.0
030781,1998,4,4,1,2,0.25
030781,1999,3,3,0,1,0.0
030781,2000,11,11,1,2,0.09090909090909091
030781,2001,7,7,0,1,0.0
030789,1997,6,6,0,1,0.0
030789,1998,2,2,0,1,0.0
030789,1999,5,5,0,1,0.0
030789,2000,7,7,0,1,0.0
030806,2005,1,1,0,1,0.0
030806,2007,1,1,0,1,0.0
030806,2009,1,1,0,1,0.0
030806,2011,2,2,0,1,0.0
030806,2012,1,1,0,1,0.0
030806,2015,1,1,0,1,0.0
030807,1999,1,1,0,1,0.0
030807,2000,2,2,0,1,0.0
030807,2001,5,5,0,1,0.0
030807,2002,1,1,0,1,0.0
030807,2004,2,2,0,1,0.0
030807,2005,2,2,0,1,0.0
030807,2006,4,4,0,2,0.0
030807,2007,8,8,0,1,0.0
030807,2008,7,7,0,1,0.0
030807,2009,5,5,0,1,0.0
030807,2010,11,11,0,1,0.0
030807,2011,7,7,0,1,0.0
030807,2012,9,9,0,1,0.0
030807,2013,5,5,0,1,0.0
030807,2014,1,1,0,1,0.0
030830,2016,1,1,0,1,0.0
