gvkey,year,patents_applied,patents_granted,private_subsidiary_patents,distinct_assignee_names,private_subsidiary_share,cik,link_method,link_score,link_conflict,candidate_count,ticker_hint,revenue,sales_marketing_expense,sga_expense,rd_expense,capex,employees,sales_marketing_to_revenue,sga_to_revenue,rd_to_revenue,capex_to_revenue,kw_sales_force,kw_customer_service,kw_brand,kw_advertising,kw_customer_data,customer_capital_keyword_total,sic,sic_description,state_of_incorporation,fiscal_year_end,entity_type,name_sec,ticker_sec,naics2_proxy
177881,2018,39,39,0,1,0.0,0000937556,exact_normalized_name,1.0,False,2.0,,223132000.0,,289456000.0,76967000.0,17126000.0,,,1.297241094957245,0.34493931843034614,0.07675277414265995,7.0,2.0,5.0,39.0,0.0,53.0,3845,Electromedical & Electrotherapeutic Apparatus,DE,0103,operating,MASIMO CORP,MASI,31-33
177881,2019,21,21,1,2,0.047619047619047616,0000937556,exact_normalized_name,1.0,False,2.0,,937837000.0,,314661000.0,93295000.0,68375000.0,,,0.3355177925375092,0.09947890731545034,0.072907125651899,9.0,0.0,5.0,36.0,0.0,50.0,3845,Electromedical & Electrotherapeutic Apparatus,DE,0103,operating,MASIMO CORP,MASI,31-33
177881,2020,9,9,0,1,0.0,0000937556,exact_normalized_name,1.0,False,2.0,,295054000.0,,369057000.0,118659000.0,72549000.0,,,1.2508117158215106,0.4021602825245548,0.24588380432056506,,,,,,,3845,Electromedical & Electrotherapeutic Apparatus,DE,0103,operating,MASIMO CORP,MASI,31-33
177883,2002,2,2,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177883,2004,4,4,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177883,2005,9,9,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177883,2006,9,9,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177883,2007,19,19,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177883,2008,11,11,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177883,2009,6,6,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177895,2006,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177895,2008,1,1,1,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177895,2011,1,1,1,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177900,2019,1,1,0,1,0.0,0000797465,fuzzy_name,0.9,False,1.0,,,,1133000.0,,10000.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,6798,Real Estate Investment Trusts,DE,1231,operating,"HG Holdings, Inc.",STLY,52
177925,2005,12,12,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177925,2006,6,6,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177925,2007,23,23,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177925,2008,29,29,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177925,2009,33,33,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177925,2010,16,16,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177925,2011,32,32,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177925,2012,24,24,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177925,2013,26,26,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177925,2014,36,36,2,2,0.05555555555555555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177925,2015,47,47,11,2,0.23404255319148937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177925,2016,47,47,13,3,0.2765957446808511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177925,2017,29,29,15,3,0.5172413793103449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177925,2018,24,24,16,3,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177925,2019,7,7,3,2,0.42857142857142855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177930,2008,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177930,2009,2,2,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177930,2010,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177930,2011,2,2,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177930,2012,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177930,2013,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177930,2014,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177943,2017,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177949,2011,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177949,2013,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177949,2014,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177949,2015,2,2,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177953,2006,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177953,2008,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177966,2010,11,11,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177966,2011,19,19,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177966,2012,24,24,0,1,0.0,0001411207,exact_compact_name,0.985,False,1.0,,,,419000000.0,115100000.0,123900000.0,,,,,,,,,,,,3714,Motor Vehicle Parts & Accessories,DE,1231,operating,Allison Transmission Holdings Inc,ALSN,31-33
177966,2013,43,43,0,1,0.0,0001411207,exact_compact_name,0.985,False,1.0,,,,334900000.0,97100000.0,74400000.0,,,,,,,,,,,,3714,Motor Vehicle Parts & Accessories,DE,1231,operating,Allison Transmission Holdings Inc,ALSN,31-33
177966,2014,42,42,0,1,0.0,0001411207,exact_compact_name,0.985,False,1.0,,,,344600000.0,103800000.0,64100000.0,,,,,,,,,,,,3714,Motor Vehicle Parts & Accessories,DE,1231,operating,Allison Transmission Holdings Inc,ALSN,31-33
177966,2015,53,53,0,1,0.0,0001411207,exact_compact_name,0.985,False,1.0,,,,317100000.0,92500000.0,58100000.0,,,,,,,,,,,,3714,Motor Vehicle Parts & Accessories,DE,1231,operating,Allison Transmission Holdings Inc,ALSN,31-33
177966,2016,36,36,0,1,0.0,0001411207,exact_compact_name,0.985,False,1.0,,1840200000.0,,323900000.0,88800000.0,70600000.0,,,0.17601347679600043,0.048255624388653405,0.038365395065753725,,,,,,,3714,Motor Vehicle Parts & Accessories,DE,1231,operating,Allison Transmission Holdings Inc,ALSN,31-33
177966,2017,53,53,0,1,0.0,0001411207,exact_compact_name,0.985,False,1.0,,588000000.0,,342000000.0,105000000.0,91000000.0,,,0.5816326530612245,0.17857142857142858,0.15476190476190477,,,,,,,3714,Motor Vehicle Parts & Accessories,DE,1231,operating,Allison Transmission Holdings Inc,ALSN,31-33
177966,2018,23,23,0,1,0.0,0001411207,exact_compact_name,0.985,False,1.0,,647000000.0,,364000000.0,131000000.0,100000000.0,,,0.5625965996908809,0.20247295208655333,0.1545595054095827,,,,,,,3714,Motor Vehicle Parts & Accessories,DE,1231,operating,Allison Transmission Holdings Inc,ALSN,31-33
177966,2019,9,9,0,1,0.0,0001411207,exact_compact_name,0.985,False,1.0,,617000000.0,,354000000.0,154000000.0,172000000.0,,,0.5737439222042139,0.24959481361426256,0.2787682333873582,1.0,1.0,21.0,6.0,0.0,29.0,3714,Motor Vehicle Parts & Accessories,DE,1231,operating,Allison Transmission Holdings Inc,ALSN,31-33
177966,2020,2,2,0,1,0.0,0001411207,exact_compact_name,0.985,False,1.0,,535000000.0,,317000000.0,147000000.0,115000000.0,,,0.5925233644859813,0.27476635514018694,0.21495327102803738,1.0,1.0,21.0,6.0,0.0,29.0,3714,Motor Vehicle Parts & Accessories,DE,1231,operating,Allison Transmission Holdings Inc,ALSN,31-33
177975,2007,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177975,2008,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177975,2010,5,5,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177975,2011,5,5,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177975,2012,10,10,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177975,2013,8,8,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177975,2014,7,7,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177975,2015,24,24,14,2,0.5833333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177975,2016,8,8,4,2,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177975,2017,4,4,2,2,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177975,2018,17,17,14,4,0.8235294117647058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177975,2019,1,1,1,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177981,2011,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177981,2012,2,2,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177981,2013,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177981,2014,7,7,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177981,2015,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177981,2016,3,3,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177981,2017,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177983,2006,2,2,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177983,2007,2,2,1,2,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177983,2009,1,1,1,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177983,2010,1,1,0,1,0.0,0001398659,exact_normalized_name,1.0,False,1.0,,1258963000.0,,282102000.0,,55171000.0,,,0.22407489338447595,,0.04382257461100922,,,,,,,8742,Services-Management Consulting Services,D0,1231,operating,Genpact LTD,G,54
177992,2012,2,2,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177992,2013,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177992,2014,2,2,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177992,2015,3,3,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177992,2016,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177992,2018,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178011,2005,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178011,2006,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178011,2007,3,3,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178011,2008,3,3,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178011,2009,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178012,2009,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178083,2005,11,11,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178083,2006,53,53,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178083,2007,48,48,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178083,2008,104,104,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178083,2009,99,99,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178083,2010,102,102,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178083,2011,108,108,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178083,2012,224,224,23,2,0.10267857142857142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178083,2013,371,371,61,2,0.16442048517520216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178083,2014,455,455,102,2,0.22417582417582418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178083,2015,440,440,111,2,0.25227272727272726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178083,2016,425,425,107,2,0.25176470588235295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178083,2017,471,471,155,2,0.32908704883227174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178097,2009,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178097,2010,4,4,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178097,2011,2,2,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178097,2012,3,3,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178097,2013,2,2,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178097,2014,5,5,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178097,2015,2,2,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178097,2017,3,3,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178097,2018,2,2,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178097,2019,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178113,2002,4,4,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178113,2007,3,3,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178113,2008,3,3,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178153,2007,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178153,2009,2,2,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178153,2010,2,2,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178153,2011,9,9,0,1,0.0,0000087050,exact_normalized_name,1.0,False,2.0,,6067000.0,1812000.0,,1858000.0,114000.0,,0.2986649085215098,,0.30624690951046646,0.018790176363936047,2.0,0.0,1.0,6.0,0.0,9.0,3679,"Electronic Components, NEC",DE,1231,operating,Neonode Inc.,NEON,31-33
178153,2012,6,6,0,1,0.0,0000087050,exact_normalized_name,1.0,False,2.0,,7137000.0,1407000.0,,315000.0,310000.0,,0.1971416561580496,,0.044136191677175286,0.04343561720610901,2.0,0.0,2.0,3.0,0.0,7.0,3679,"Electronic Components, NEC",DE,1231,operating,Neonode Inc.,NEON,31-33
178153,2013,13,13,0,1,0.0,0000087050,exact_normalized_name,1.0,False,2.0,,548000.0,2732000.0,,7235000.0,155000.0,,4.985401459854015,,13.202554744525548,0.28284671532846717,2.0,0.0,1.0,3.0,0.0,6.0,3679,"Electronic Components, NEC",DE,1231,operating,Neonode Inc.,NEON,31-33
178153,2014,15,15,0,1,0.0,0000087050,exact_normalized_name,1.0,False,2.0,,1126000.0,3250000.0,,7373000.0,115000.0,,2.886323268206039,,6.547957371225578,0.10213143872113677,2.0,0.0,1.0,3.0,0.0,6.0,3679,"Electronic Components, NEC",DE,1231,operating,Neonode Inc.,NEON,31-33
178153,2015,14,14,0,1,0.0,0000087050,exact_normalized_name,1.0,False,2.0,,2963000.0,3753000.0,,6279000.0,198000.0,,1.2666216672291597,,2.119136010799865,0.06682416469794128,2.0,0.0,2.0,3.0,0.0,7.0,3679,"Electronic Components, NEC",DE,1231,operating,Neonode Inc.,NEON,31-33
178153,2016,2,2,0,1,0.0,0000087050,exact_normalized_name,1.0,False,2.0,,2868000.0,2857000.0,,7069000.0,987000.0,,0.9961645746164575,,2.464783821478382,0.34414225941422594,2.0,0.0,12.0,3.0,0.0,17.0,3679,"Electronic Components, NEC",DE,1231,operating,Neonode Inc.,NEON,31-33
178153,2017,4,4,0,1,0.0,0000087050,exact_normalized_name,1.0,False,2.0,,10241000.0,2772000.0,,6078000.0,656000.0,,0.2706766917293233,,0.5934967288350746,0.06405624450737232,2.0,0.0,12.0,3.0,0.0,17.0,3679,"Electronic Components, NEC",DE,1231,operating,Neonode Inc.,NEON,31-33
178153,2018,2,2,0,1,0.0,0000087050,exact_normalized_name,1.0,False,2.0,,8538000.0,1995000.0,,5278000.0,236000.0,,0.23366127898805342,,0.6181775591473413,0.027641133754977745,2.0,0.0,10.0,4.0,0.0,16.0,3679,"Electronic Components, NEC",DE,1231,operating,Neonode Inc.,NEON,31-33
178153,2019,2,2,0,1,0.0,0000087050,exact_normalized_name,1.0,False,2.0,,6646000.0,2158000.0,,5239000.0,89000.0,,0.324706590430334,,0.7882937105025579,0.013391513692446585,2.0,0.0,10.0,4.0,0.0,16.0,3679,"Electronic Components, NEC",DE,1231,operating,Neonode Inc.,NEON,31-33
178157,2011,2,2,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178157,2012,13,13,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178157,2013,17,17,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178157,2014,15,15,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178157,2015,18,18,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178157,2016,4,4,1,2,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178157,2017,7,7,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178157,2018,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178157,2019,3,3,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178291,2012,2,2,0,1,0.0,0001335105,exact_compact_name,0.985,False,2.0,,0.0,,,1012144.0,,,,,,,0.0,0.0,0.0,4.0,0.0,4.0,2834,Pharmaceutical Preparations,DE,1231,operating,"LIXTE BIOTECHNOLOGY HOLDINGS, INC.",LIXT,31-33
178291,2013,2,2,0,1,0.0,0001335105,exact_compact_name,0.985,False,2.0,,0.0,,,879886.0,,,,,,,0.0,0.0,0.0,4.0,0.0,4.0,2834,Pharmaceutical Preparations,DE,1231,operating,"LIXTE BIOTECHNOLOGY HOLDINGS, INC.",LIXT,31-33
178291,2014,2,2,0,1,0.0,0001335105,exact_compact_name,0.985,False,2.0,,,,,1117970.0,,,,,,,0.0,0.0,0.0,4.0,0.0,4.0,2834,Pharmaceutical Preparations,DE,1231,operating,"LIXTE BIOTECHNOLOGY HOLDINGS, INC.",LIXT,31-33
178291,2015,1,1,0,1,0.0,0001335105,exact_compact_name,0.985,False,2.0,,200000.0,,,2091973.0,,,,,10.459865,,0.0,0.0,0.0,4.0,0.0,4.0,2834,Pharmaceutical Preparations,DE,1231,operating,"LIXTE BIOTECHNOLOGY HOLDINGS, INC.",LIXT,31-33
178291,2016,2,2,0,1,0.0,0001335105,exact_compact_name,0.985,False,2.0,,,,,1301133.0,,,,,,,0.0,0.0,0.0,4.0,0.0,4.0,2834,Pharmaceutical Preparations,DE,1231,operating,"LIXTE BIOTECHNOLOGY HOLDINGS, INC.",LIXT,31-33
178291,2017,2,2,0,1,0.0,0001335105,exact_compact_name,0.985,False,2.0,,,,,467258.0,,,,,,,0.0,0.0,0.0,4.0,0.0,4.0,2834,Pharmaceutical Preparations,DE,1231,operating,"LIXTE BIOTECHNOLOGY HOLDINGS, INC.",LIXT,31-33
178291,2018,4,4,0,1,0.0,0001335105,exact_compact_name,0.985,False,2.0,,,,,40703.0,,,,,,,0.0,0.0,0.0,4.0,0.0,4.0,2834,Pharmaceutical Preparations,DE,1231,operating,"LIXTE BIOTECHNOLOGY HOLDINGS, INC.",LIXT,31-33
178291,2019,1,1,0,1,0.0,0001335105,exact_compact_name,0.985,False,2.0,,,,,820906.0,,,,,,,0.0,0.0,0.0,4.0,0.0,4.0,2834,Pharmaceutical Preparations,DE,1231,operating,"LIXTE BIOTECHNOLOGY HOLDINGS, INC.",LIXT,31-33
178493,2007,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178507,2011,1,1,0,1,0.0,0001408198,exact_normalized_name,1.0,False,1.0,,225026000.0,,53724000.0,,23111000.0,,,0.2387457449361407,,0.10270368757388035,,,,,,,7389,"Services-Business Services, NEC",DE,1231,operating,MSCI Inc.,MSCI,54
178513,2017,1,1,0,1,0.0,0001070081,fuzzy_name,0.9032258064516128,True,4.0,,36766000.0,,,117456000.0,3101000.0,,,,3.1946907468857098,0.08434423108306588,0.0,0.0,10.0,58.0,0.0,68.0,2834,Pharmaceutical Preparations,DE,1231,operating,"PTC THERAPEUTICS, INC.",PTCT,31-33
178538,2005,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178538,2007,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178538,2009,2,2,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178538,2010,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178538,2014,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178547,2001,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178547,2006,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178548,2004,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178548,2007,6,6,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178548,2008,2,2,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178548,2009,5,5,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178568,2005,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178568,2006,5,5,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178568,2007,8,8,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178568,2008,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178619,2004,10,10,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178619,2005,4,4,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178619,2006,5,5,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178619,2007,9,9,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178619,2008,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178619,2009,5,5,0,2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178619,2010,6,6,0,2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178619,2011,7,7,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178619,2012,6,6,0,2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178619,2013,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178706,2008,15,15,14,2,0.9333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178706,2009,4,4,4,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178722,2002,8,8,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178722,2003,3,3,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178722,2004,2,2,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178722,2005,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178722,2006,3,3,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178752,2006,3,3,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178752,2007,5,5,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178752,2008,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178752,2015,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178767,2007,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178767,2013,1,1,0,1,0.0,0000050863,fuzzy_name,0.9,False,1.0,,52708000000.0,,8088000000.0,10611000000.0,10711000000.0,,,0.15344919177354482,0.20131668816877893,0.20321393336874857,,,,,,,3674,Semiconductors & Related Devices,DE,1227,operating,INTEL CORP,INTC,31-33
178774,2006,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178774,2007,2,2,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178774,2008,3,3,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178774,2009,2,2,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178774,2010,7,7,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178774,2011,4,4,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178774,2012,5,5,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178774,2013,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178799,2002,8,8,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178799,2003,4,4,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178799,2004,7,7,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178799,2005,7,7,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178799,2006,5,5,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178799,2007,4,4,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178799,2008,3,3,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178800,2004,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178805,2004,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178805,2006,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178805,2007,2,2,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178805,2008,5,5,3,4,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178805,2009,7,7,5,4,0.7142857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178846,2006,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178846,2007,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178846,2008,2,2,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178846,2009,1,1,1,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178846,2012,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178847,2005,3,3,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
